Order_ID,Order_Date,Customer_ID,Customer_Name,Product_Name,Category,Region,Price,Cost,Quantity,Discount,Shipping_Method,Shipping_Cost,Payment_Method,Revenue,Total_Cost,Profit,Profit_Margin_%,Year,Month,Month_Name,Quarter,Day_of_Week
ORD03807,2023-10-09,CUST0353,Customer_3807,Charger Fast,Electronics,East,29.99,20.693099999999998,3,5,Express,25,Credit Card,85.47,87.08,-1.61,-1.88,2023,10,October,Q4-2023,Monday
ORD03808,2022-08-16,CUST0057,Customer_3808,Wireless Headphones,Accessories,South,59.99,42.5929,2,0,Standard,10,PayPal,119.98,95.19,24.79,20.66,2022,8,August,Q3-2022,Tuesday
ORD03809,2023-09-15,CUST0040,Customer_3809,Bluetooth Speaker,Accessories,North,999.0,669.33,2,5,Express,25,Credit Card,1898.1,1363.66,534.44,28.16,2023,9,September,Q4-2023,Friday
ORD03810,2022-11-03,CUST0886,Customer_3810,Charger Fast,Accessories,West,2499.0,1524.3899999999999,4,5,Express,25,Wallet,9496.2,6122.56,3373.64,35.53,2022,11,November,Q4-2022,Thursday
ORD03811,2023-04-02,CUST0336,Customer_3811,Monitor 27inch,Electronics,South,1599.0,1167.27,3,0,Express,25,Wallet,4797.0,3526.81,1270.19,26.48,2023,4,April,Q2-2023,Sunday
ORD03812,2022-06-09,CUST0640,Customer_3812,Screen Protector,Accessories,West,99.0,61.38,9,5,Overnight,50,Wallet,846.45,602.42,244.03,28.83,2022,6,June,Q3-2022,Thursday
ORD03813,2022-11-27,CUST0173,Customer_3813,Laptop Pro,Electronics,North,199.0,133.33,7,20,Pickup,0,PayPal,1114.4,933.31,181.09,16.25,2022,11,November,Q4-2022,Sunday
ORD03814,2022-08-13,CUST0547,Customer_3814,Wireless Mouse,Electronics,West,49.99,33.493300000000005,6,5,Express,25,Debit Card,284.94,225.96,58.98,20.7,2022,8,August,Q3-2022,Saturday
ORD03815,2023-12-30,CUST0259,Customer_3815,Smart Watch,Gadgets,South,39.99,25.1937,8,20,Overnight,50,Wallet,255.94,251.55,4.39,1.72,2023,12,December,Q5-2023,Saturday
ORD03816,2023-05-19,CUST0888,Customer_3816,Phone Case,Electronics,East,1599.0,1167.27,9,20,Express,25,Credit Card,11512.8,10530.43,982.37,8.53,2023,5,May,Q2-2023,Friday
ORD03817,2023-04-01,CUST0517,Customer_3817,Webcam HD,Accessories,North,59.99,37.7937,3,20,Pickup,0,PayPal,143.98,113.38,30.6,21.25,2023,4,April,Q2-2023,Saturday
ORD03818,2022-02-14,CUST0730,Customer_3818,Tablet Plus,Accessories,South,1299.0,987.24,7,10,Express,25,PayPal,8183.7,6935.68,1248.02,15.25,2022,2,February,Q1-2022,Monday
ORD03819,2022-08-02,CUST0523,Customer_3819,Monitor 27inch,Electronics,Central,2499.0,1624.3500000000001,9,10,Pickup,0,Credit Card,20241.9,14619.15,5622.75,27.78,2022,8,August,Q3-2022,Tuesday
ORD03820,2022-02-28,CUST0894,Customer_3820,Charger Fast,Accessories,Central,1999.0,1319.3400000000001,1,5,Overnight,50,Credit Card,1899.05,1369.34,529.71,27.89,2022,2,February,Q1-2022,Monday
ORD03821,2023-10-06,CUST0839,Customer_3821,Tablet Plus,Electronics,Central,199.0,133.33,9,0,Overnight,50,PayPal,1791.0,1249.97,541.03,30.21,2023,10,October,Q4-2023,Friday
ORD03822,2023-09-08,CUST0117,Customer_3822,External SSD 1TB,Gadgets,East,1599.0,1007.37,7,5,Express,25,PayPal,10633.35,7076.59,3556.76,33.45,2023,9,September,Q4-2023,Friday
ORD03823,2022-07-14,CUST0184,Customer_3823,Wireless Headphones,Electronics,West,999.0,689.31,4,10,Standard,10,Debit Card,3596.4,2767.24,829.16,23.06,2022,7,July,Q3-2022,Thursday
ORD03824,2023-05-04,CUST0906,Customer_3824,Tablet Plus,Electronics,West,59.99,37.1938,6,15,Pickup,0,PayPal,305.95,223.16,82.79,27.06,2023,5,May,Q2-2023,Thursday
ORD03825,2022-06-06,CUST0874,Customer_3825,Cooling Pad,Gadgets,West,99.0,68.30999999999999,6,15,Express,25,Credit Card,504.9,434.86,70.04,13.87,2022,6,June,Q3-2022,Monday
ORD03826,2023-09-02,CUST0116,Customer_3826,Memory Card 256GB,Accessories,East,499.0,334.33000000000004,6,5,Overnight,50,PayPal,2844.3,2055.98,788.32,27.72,2023,9,September,Q4-2023,Saturday
ORD03827,2022-08-14,CUST0162,Customer_3827,Phone Stand,Gadgets,Central,49.99,33.493300000000005,2,10,Express,25,PayPal,89.98,91.99,-2.01,-2.23,2022,8,August,Q3-2022,Sunday
ORD03828,2023-02-16,CUST0579,Customer_3828,Screen Protector,Gadgets,West,59.99,43.7927,5,20,Pickup,0,Credit Card,239.96,218.96,21.0,8.75,2023,2,February,Q1-2023,Thursday
ORD03829,2022-07-24,CUST0712,Customer_3829,Wireless Mouse,Electronics,East,199.0,149.25,7,10,Express,25,Debit Card,1253.7,1069.75,183.95,14.67,2022,7,July,Q3-2022,Sunday
ORD03830,2022-03-20,CUST0543,Customer_3830,Phone Stand,Electronics,East,1299.0,870.33,6,5,Pickup,0,PayPal,7404.3,5221.98,2182.32,29.47,2022,3,March,Q2-2022,Sunday
ORD03831,2022-05-04,CUST0587,Customer_3831,Wireless Headphones,Gadgets,South,1999.0,1299.3500000000001,3,10,Overnight,50,Wallet,5397.3,3948.05,1449.25,26.85,2022,5,May,Q2-2022,Wednesday
ORD03832,2023-04-16,CUST0237,Customer_3832,Laptop Pro,Accessories,West,999.0,699.3,5,15,Standard,10,Wallet,4245.75,3506.5,739.25,17.41,2023,4,April,Q2-2023,Sunday
ORD03833,2022-08-06,CUST0839,Customer_3833,Power Bank 20000mAh,Gadgets,Central,499.0,379.24,8,20,Standard,10,Credit Card,3193.6,3043.92,149.68,4.69,2022,8,August,Q3-2022,Saturday
ORD03834,2023-05-31,CUST0066,Customer_3834,Power Bank 20000mAh,Accessories,North,799.0,583.27,5,5,Overnight,50,Credit Card,3795.25,2966.35,828.9,21.84,2023,5,May,Q2-2023,Wednesday
ORD03835,2023-08-25,CUST0070,Customer_3835,Charger Fast,Gadgets,East,19.99,12.1939,3,5,Overnight,50,Credit Card,56.97,86.58,-29.61,-51.97,2023,8,August,Q3-2023,Friday
ORD03836,2022-04-14,CUST0809,Customer_3836,Smartphone X,Gadgets,South,99.0,69.3,9,0,Express,25,Wallet,891.0,648.7,242.3,27.19,2022,4,April,Q2-2022,Thursday
ORD03837,2023-01-28,CUST0447,Customer_3837,Power Bank 20000mAh,Accessories,North,39.99,31.992000000000004,3,20,Overnight,50,Credit Card,95.98,145.98,-50.0,-52.09,2023,1,January,Q1-2023,Saturday
ORD03838,2023-09-23,CUST0416,Customer_3838,Memory Card 256GB,Gadgets,East,499.0,334.33000000000004,2,5,Overnight,50,Wallet,948.1,718.66,229.44,24.2,2023,9,September,Q4-2023,Saturday
ORD03839,2023-10-07,CUST0532,Customer_3839,Wireless Mouse,Electronics,South,39.99,27.5931,6,10,Pickup,0,Debit Card,215.95,165.56,50.39,23.33,2023,10,October,Q4-2023,Saturday
ORD03840,2023-08-31,CUST0441,Customer_3840,Tablet Plus,Gadgets,West,2499.0,1649.3400000000001,8,10,Express,25,Credit Card,17992.8,13219.72,4773.08,26.53,2023,8,August,Q3-2023,Thursday
ORD03841,2023-03-10,CUST0738,Customer_3841,Power Bank 20000mAh,Electronics,South,299.0,209.29999999999998,6,10,Pickup,0,PayPal,1614.6,1255.8,358.8,22.22,2023,3,March,Q2-2023,Friday
ORD03842,2022-11-27,CUST0946,Customer_3842,Wireless Mouse,Accessories,East,1999.0,1259.3700000000001,1,10,Express,25,Debit Card,1799.1,1284.37,514.73,28.61,2022,11,November,Q4-2022,Sunday
ORD03843,2022-05-23,CUST0464,Customer_3843,Laptop Pro,Accessories,West,999.0,649.35,8,5,Express,25,Wallet,7592.4,5219.8,2372.6,31.25,2022,5,May,Q2-2022,Monday
ORD03844,2023-06-24,CUST0921,Customer_3844,Cooling Pad,Electronics,Central,59.99,44.3926,1,15,Standard,10,Credit Card,50.99,54.39,-3.4,-6.67,2023,6,June,Q3-2023,Saturday
ORD03845,2022-10-05,CUST0396,Customer_3845,Smart Watch,Gadgets,South,499.0,314.37,9,20,Standard,10,PayPal,3592.8,2839.33,753.47,20.97,2022,10,October,Q4-2022,Wednesday
ORD03846,2022-08-21,CUST0711,Customer_3846,Smart Watch,Electronics,North,299.0,236.21,8,10,Overnight,50,Wallet,2152.8,1939.68,213.12,9.9,2022,8,August,Q3-2022,Sunday
ORD03847,2023-06-13,CUST0551,Customer_3847,External SSD 1TB,Electronics,West,29.99,19.7934,6,5,Express,25,Debit Card,170.94,143.76,27.18,15.9,2023,6,June,Q3-2023,Tuesday
ORD03848,2023-07-25,CUST0657,Customer_3848,Bluetooth Speaker,Accessories,West,59.99,43.1928,2,5,Overnight,50,PayPal,113.98,136.39,-22.41,-19.66,2023,7,July,Q3-2023,Tuesday
ORD03849,2022-03-31,CUST0557,Customer_3849,USB-C Cable,Electronics,Central,39.99,26.393400000000003,9,10,Pickup,0,Debit Card,323.92,237.54,86.38,26.67,2022,3,March,Q2-2022,Thursday
ORD03850,2023-05-07,CUST0395,Customer_3850,Mechanical Keyboard,Gadgets,South,499.0,349.29999999999995,8,0,Overnight,50,Credit Card,3992.0,2844.4,1147.6,28.75,2023,5,May,Q2-2023,Sunday
ORD03851,2022-07-18,CUST0326,Customer_3851,External SSD 1TB,Electronics,North,1599.0,1247.22,4,5,Pickup,0,PayPal,6076.2,4988.88,1087.32,17.89,2022,7,July,Q3-2022,Monday
ORD03852,2022-12-28,CUST0893,Customer_3852,Phone Stand,Accessories,Central,29.99,18.293899999999997,2,20,Standard,10,Credit Card,47.98,46.59,1.39,2.9,2022,12,December,Q5-2022,Wednesday
ORD03853,2023-03-17,CUST0919,Customer_3853,Wireless Headphones,Gadgets,South,799.0,615.23,6,20,Standard,10,Wallet,3835.2,3701.38,133.82,3.49,2023,3,March,Q2-2023,Friday
ORD03854,2022-01-26,CUST0091,Customer_3854,Webcam HD,Accessories,North,39.99,28.3929,1,0,Pickup,0,Wallet,39.99,28.39,11.6,29.01,2022,1,January,Q1-2022,Wednesday
ORD03855,2022-01-25,CUST0750,Customer_3855,Laptop Pro,Electronics,North,59.99,43.7927,7,5,Pickup,0,Debit Card,398.93,306.55,92.38,23.16,2022,1,January,Q1-2022,Tuesday
ORD03856,2023-01-29,CUST0070,Customer_3856,Bluetooth Speaker,Electronics,East,19.99,12.1939,1,0,Pickup,0,Credit Card,19.99,12.19,7.8,39.02,2023,1,January,Q1-2023,Sunday
ORD03857,2023-05-22,CUST0166,Customer_3857,Cooling Pad,Accessories,North,99.0,74.25,6,5,Overnight,50,Credit Card,564.3,495.5,68.8,12.19,2023,5,May,Q2-2023,Monday
ORD03858,2022-10-28,CUST0642,Customer_3858,Phone Case,Accessories,South,799.0,503.37,5,5,Pickup,0,PayPal,3795.25,2516.85,1278.4,33.68,2022,10,October,Q4-2022,Friday
ORD03859,2022-12-05,CUST0214,Customer_3859,Smart Watch,Gadgets,Central,1599.0,1263.21,3,0,Express,25,Wallet,4797.0,3814.63,982.37,20.48,2022,12,December,Q5-2022,Monday
ORD03860,2022-09-24,CUST0852,Customer_3860,Webcam HD,Accessories,Central,19.99,15.1924,6,15,Pickup,0,Credit Card,101.95,91.15,10.8,10.59,2022,9,September,Q4-2022,Saturday
ORD03861,2023-04-06,CUST0601,Customer_3861,Phone Stand,Accessories,East,59.99,41.993,4,10,Standard,10,Credit Card,215.96,177.97,37.99,17.59,2023,4,April,Q2-2023,Thursday
ORD03862,2023-11-24,CUST0335,Customer_3862,Webcam HD,Electronics,South,29.99,23.3922,6,10,Pickup,0,Credit Card,161.95,140.35,21.6,13.34,2023,11,November,Q4-2023,Friday
ORD03863,2023-04-01,CUST0764,Customer_3863,Wireless Headphones,Electronics,North,499.0,314.37,4,10,Standard,10,Wallet,1796.4,1267.48,528.92,29.44,2023,4,April,Q2-2023,Saturday
ORD03864,2022-12-26,CUST0369,Customer_3864,Charger Fast,Accessories,East,49.99,39.992000000000004,1,0,Standard,10,Wallet,49.99,49.99,0.0,0.0,2022,12,December,Q5-2022,Monday
ORD03865,2022-03-09,CUST0861,Customer_3865,Webcam HD,Accessories,West,199.0,147.26,5,5,Overnight,50,Wallet,945.25,786.3,158.95,16.82,2022,3,March,Q2-2022,Wednesday
ORD03866,2023-02-16,CUST0584,Customer_3866,HDMI Cable,Electronics,South,39.99,24.7938,8,5,Pickup,0,Debit Card,303.92,198.35,105.57,34.74,2023,2,February,Q1-2023,Thursday
ORD03867,2023-05-06,CUST0677,Customer_3867,Wireless Headphones,Gadgets,East,59.99,42.5929,6,20,Standard,10,Wallet,287.95,265.56,22.39,7.78,2023,5,May,Q2-2023,Saturday
ORD03868,2022-02-18,CUST0049,Customer_3868,Memory Card 256GB,Gadgets,Central,299.0,221.26,9,5,Express,25,Wallet,2556.45,2016.34,540.11,21.13,2022,2,February,Q1-2022,Friday
ORD03869,2023-11-18,CUST0052,Customer_3869,Wireless Headphones,Gadgets,East,49.99,35.9928,4,15,Pickup,0,Wallet,169.97,143.97,26.0,15.3,2023,11,November,Q4-2023,Saturday
ORD03870,2023-07-18,CUST0289,Customer_3870,Mechanical Keyboard,Gadgets,West,19.99,13.5932,9,10,Pickup,0,PayPal,161.92,122.34,39.58,24.44,2023,7,July,Q3-2023,Tuesday
ORD03871,2022-04-12,CUST0790,Customer_3871,Tablet Plus,Electronics,South,1999.0,1299.3500000000001,8,15,Standard,10,PayPal,13593.2,10404.8,3188.4,23.46,2022,4,April,Q2-2022,Tuesday
ORD03872,2022-08-04,CUST0626,Customer_3872,Bluetooth Speaker,Accessories,East,49.99,32.493500000000004,3,10,Overnight,50,Credit Card,134.97,147.48,-12.51,-9.27,2022,8,August,Q3-2022,Thursday
ORD03873,2023-03-14,CUST0239,Customer_3873,Power Bank 20000mAh,Gadgets,North,1299.0,1026.21,6,0,Overnight,50,PayPal,7794.0,6207.26,1586.74,20.36,2023,3,March,Q2-2023,Tuesday
ORD03874,2023-12-01,CUST0133,Customer_3874,Laptop Pro,Electronics,South,299.0,194.35,4,15,Pickup,0,Debit Card,1016.6,777.4,239.2,23.53,2023,12,December,Q5-2023,Friday
ORD03875,2023-07-23,CUST0999,Customer_3875,Wireless Mouse,Accessories,East,799.0,631.21,1,5,Pickup,0,Debit Card,759.05,631.21,127.84,16.84,2023,7,July,Q3-2023,Sunday
ORD03876,2023-07-13,CUST0786,Customer_3876,Wireless Headphones,Gadgets,East,299.0,191.36,9,10,Overnight,50,Credit Card,2421.9,1772.24,649.66,26.82,2023,7,July,Q3-2023,Thursday
ORD03877,2022-06-08,CUST0166,Customer_3877,Memory Card 256GB,Accessories,South,2499.0,1699.3200000000002,4,20,Overnight,50,Credit Card,7996.8,6847.28,1149.52,14.37,2022,6,June,Q3-2022,Wednesday
ORD03878,2023-05-04,CUST0374,Customer_3878,Monitor 27inch,Gadgets,Central,499.0,299.4,5,15,Express,25,Debit Card,2120.75,1522.0,598.75,28.23,2023,5,May,Q2-2023,Thursday
ORD03879,2023-11-17,CUST0373,Customer_3879,Phone Stand,Accessories,North,29.99,23.3922,3,0,Pickup,0,Debit Card,89.97,70.18,19.79,22.0,2023,11,November,Q4-2023,Friday
ORD03880,2022-08-30,CUST0805,Customer_3880,USB-C Cable,Gadgets,South,1599.0,991.38,4,20,Pickup,0,Debit Card,5116.8,3965.52,1151.28,22.5,2022,8,August,Q3-2022,Tuesday
ORD03881,2022-01-05,CUST0478,Customer_3881,Wireless Headphones,Gadgets,North,49.99,33.493300000000005,9,0,Pickup,0,Credit Card,449.91,301.44,148.47,33.0,2022,1,January,Q1-2022,Wednesday
ORD03882,2023-08-19,CUST0755,Customer_3882,Memory Card 256GB,Accessories,North,299.0,230.23000000000002,7,10,Overnight,50,Debit Card,1883.7,1661.61,222.09,11.79,2023,8,August,Q3-2023,Saturday
ORD03883,2022-12-27,CUST0479,Customer_3883,USB-C Cable,Accessories,South,299.0,227.24,8,15,Standard,10,Credit Card,2033.2,1827.92,205.28,10.1,2022,12,December,Q5-2022,Tuesday
ORD03884,2023-04-04,CUST0832,Customer_3884,Screen Protector,Accessories,East,19.99,15.392299999999999,3,0,Express,25,Debit Card,59.97,71.18,-11.21,-18.69,2023,4,April,Q2-2023,Tuesday
ORD03885,2022-09-05,CUST0650,Customer_3885,Wireless Mouse,Electronics,Central,19.99,15.5922,3,20,Overnight,50,Debit Card,47.98,96.78,-48.8,-101.71,2022,9,September,Q4-2022,Monday
ORD03886,2023-07-20,CUST0591,Customer_3886,Mechanical Keyboard,Electronics,North,1599.0,1247.22,7,20,Overnight,50,PayPal,8954.4,8780.54,173.86,1.94,2023,7,July,Q3-2023,Thursday
ORD03887,2023-11-04,CUST0682,Customer_3887,Bluetooth Speaker,Accessories,North,2499.0,1874.25,8,5,Express,25,Debit Card,18992.4,15019.0,3973.4,20.92,2023,11,November,Q4-2023,Saturday
ORD03888,2023-02-26,CUST0635,Customer_3888,Wireless Headphones,Electronics,East,39.99,28.7928,5,0,Pickup,0,Credit Card,199.95,143.96,55.99,28.0,2023,2,February,Q1-2023,Sunday
ORD03889,2022-01-15,CUST0688,Customer_3889,Smart Watch,Gadgets,South,2499.0,1774.29,1,15,Standard,10,Debit Card,2124.15,1784.29,339.86,16.0,2022,1,January,Q1-2022,Saturday
ORD03890,2023-07-27,CUST0300,Customer_3890,Laptop Pro,Accessories,Central,1299.0,779.4,3,15,Express,25,Wallet,3312.45,2363.2,949.25,28.66,2023,7,July,Q3-2023,Thursday
ORD03891,2022-05-02,CUST0082,Customer_3891,Wireless Mouse,Electronics,North,1299.0,961.26,5,5,Standard,10,PayPal,6170.25,4816.3,1353.95,21.94,2022,5,May,Q2-2022,Monday
ORD03892,2022-10-04,CUST0087,Customer_3892,Smart Watch,Accessories,North,2499.0,1624.3500000000001,3,20,Pickup,0,Debit Card,5997.6,4873.05,1124.55,18.75,2022,10,October,Q4-2022,Tuesday
ORD03893,2023-07-12,CUST0225,Customer_3893,Monitor 27inch,Gadgets,South,199.0,153.23,1,0,Standard,10,Debit Card,199.0,163.23,35.77,17.97,2023,7,July,Q3-2023,Wednesday
ORD03894,2023-03-29,CUST0016,Customer_3894,Memory Card 256GB,Gadgets,East,29.99,21.2929,7,20,Pickup,0,Wallet,167.94,149.05,18.89,11.25,2023,3,March,Q2-2023,Wednesday
ORD03895,2023-01-25,CUST0822,Customer_3895,Monitor 27inch,Electronics,West,1299.0,1039.2,1,0,Overnight,50,Wallet,1299.0,1089.2,209.8,16.15,2023,1,January,Q1-2023,Wednesday
ORD03896,2022-10-21,CUST0358,Customer_3896,Mechanical Keyboard,Gadgets,East,2499.0,1599.3600000000001,6,0,Pickup,0,Wallet,14994.0,9596.16,5397.84,36.0,2022,10,October,Q4-2022,Friday
ORD03897,2023-07-28,CUST0163,Customer_3897,Monitor 27inch,Accessories,North,19.99,14.792599999999998,6,0,Express,25,Wallet,119.94,113.76,6.18,5.15,2023,7,July,Q3-2023,Friday
ORD03898,2023-08-21,CUST0610,Customer_3898,USB-C Cable,Electronics,North,2499.0,1774.29,7,20,Express,25,Wallet,13994.4,12445.03,1549.37,11.07,2023,8,August,Q3-2023,Monday
ORD03899,2023-03-22,CUST0668,Customer_3899,Mechanical Keyboard,Accessories,Central,299.0,236.21,1,20,Pickup,0,Wallet,239.2,236.21,2.99,1.25,2023,3,March,Q2-2023,Wednesday
ORD03900,2022-07-29,CUST0514,Customer_3900,Power Bank 20000mAh,Accessories,East,49.99,32.493500000000004,3,20,Pickup,0,Debit Card,119.98,97.48,22.5,18.75,2022,7,July,Q3-2022,Friday
ORD03901,2023-08-13,CUST0350,Customer_3901,Bluetooth Speaker,Accessories,West,1299.0,792.39,9,10,Overnight,50,Credit Card,10521.9,7181.51,3340.39,31.75,2023,8,August,Q3-2023,Sunday
ORD03902,2023-12-15,CUST0909,Customer_3902,Wireless Headphones,Gadgets,Central,39.99,28.3929,2,20,Overnight,50,Debit Card,63.98,106.79,-42.81,-66.91,2023,12,December,Q5-2023,Friday
ORD03903,2022-10-29,CUST0681,Customer_3903,Wireless Headphones,Accessories,West,499.0,349.29999999999995,5,5,Pickup,0,Debit Card,2370.25,1746.5,623.75,26.32,2022,10,October,Q4-2022,Saturday
ORD03904,2022-08-11,CUST0464,Customer_3904,External SSD 1TB,Gadgets,Central,39.99,26.393400000000003,3,10,Standard,10,Debit Card,107.97,89.18,18.79,17.4,2022,8,August,Q3-2022,Thursday
ORD03905,2022-01-03,CUST0827,Customer_3905,Phone Stand,Accessories,East,1599.0,1279.2,5,0,Overnight,50,PayPal,7995.0,6446.0,1549.0,19.37,2022,1,January,Q1-2022,Monday
ORD03906,2023-06-02,CUST0837,Customer_3906,Wireless Headphones,Gadgets,North,1599.0,975.39,7,15,Express,25,Credit Card,9514.05,6852.73,2661.32,27.97,2023,6,June,Q3-2023,Friday
ORD03907,2022-04-03,CUST0375,Customer_3907,Bluetooth Speaker,Gadgets,West,999.0,709.29,1,10,Overnight,50,Credit Card,899.1,759.29,139.81,15.55,2022,4,April,Q2-2022,Sunday
ORD03908,2023-06-04,CUST0092,Customer_3908,Monitor 27inch,Gadgets,East,39.99,25.9935,3,10,Overnight,50,PayPal,107.97,127.98,-20.01,-18.53,2023,6,June,Q3-2023,Sunday
ORD03909,2023-03-04,CUST0181,Customer_3909,Screen Protector,Accessories,West,29.99,17.994,6,0,Overnight,50,Credit Card,179.94,157.96,21.98,12.22,2023,3,March,Q2-2023,Saturday
ORD03910,2023-05-08,CUST0743,Customer_3910,USB-C Cable,Accessories,East,299.0,239.20000000000002,7,20,Overnight,50,PayPal,1674.4,1724.4,-50.0,-2.99,2023,5,May,Q2-2023,Monday
ORD03911,2022-08-23,CUST0301,Customer_3911,External SSD 1TB,Gadgets,Central,999.0,699.3,3,20,Pickup,0,Debit Card,2397.6,2097.9,299.7,12.5,2022,8,August,Q3-2022,Tuesday
ORD03912,2023-09-12,CUST0660,Customer_3912,Monitor 27inch,Accessories,East,999.0,769.23,4,10,Overnight,50,Credit Card,3596.4,3126.92,469.48,13.05,2023,9,September,Q4-2023,Tuesday
ORD03913,2022-06-10,CUST0792,Customer_3913,Mechanical Keyboard,Gadgets,Central,299.0,230.23000000000002,6,20,Standard,10,Debit Card,1435.2,1391.38,43.82,3.05,2022,6,June,Q3-2022,Friday
ORD03914,2023-12-22,CUST0189,Customer_3914,Phone Stand,Accessories,North,19.99,15.1924,5,10,Overnight,50,Wallet,89.96,125.96,-36.0,-40.02,2023,12,December,Q5-2023,Friday
ORD03915,2022-11-27,CUST0859,Customer_3915,HDMI Cable,Gadgets,Central,499.0,344.30999999999995,9,15,Overnight,50,Debit Card,3817.35,3148.79,668.56,17.51,2022,11,November,Q4-2022,Sunday
ORD03916,2022-11-29,CUST0862,Customer_3916,Wireless Mouse,Gadgets,South,59.99,46.7922,1,15,Express,25,Credit Card,50.99,71.79,-20.8,-40.79,2022,11,November,Q4-2022,Tuesday
ORD03917,2022-02-19,CUST0314,Customer_3917,Wireless Headphones,Electronics,North,199.0,133.33,5,0,Overnight,50,Debit Card,995.0,716.65,278.35,27.97,2022,2,February,Q1-2022,Saturday
ORD03918,2023-06-07,CUST0493,Customer_3918,Cooling Pad,Accessories,East,59.99,40.793200000000006,1,5,Express,25,Debit Card,56.99,65.79,-8.8,-15.44,2023,6,June,Q3-2023,Wednesday
ORD03919,2023-10-30,CUST0923,Customer_3919,Webcam HD,Accessories,East,99.0,64.35000000000001,8,5,Express,25,PayPal,752.4,539.8,212.6,28.26,2023,10,October,Q4-2023,Monday
ORD03920,2023-05-07,CUST0922,Customer_3920,HDMI Cable,Electronics,South,199.0,137.31,7,20,Pickup,0,Credit Card,1114.4,961.17,153.23,13.75,2023,5,May,Q2-2023,Sunday
ORD03921,2023-08-05,CUST0128,Customer_3921,Webcam HD,Gadgets,East,1299.0,1039.2,5,5,Express,25,Debit Card,6170.25,5221.0,949.25,15.38,2023,8,August,Q3-2023,Saturday
ORD03922,2023-11-12,CUST0519,Customer_3922,Tablet Plus,Gadgets,North,2499.0,1774.29,6,15,Express,25,PayPal,12744.9,10670.74,2074.16,16.27,2023,11,November,Q4-2023,Sunday
ORD03923,2022-09-29,CUST0426,Customer_3923,Webcam HD,Electronics,North,799.0,615.23,4,0,Standard,10,Credit Card,3196.0,2470.92,725.08,22.69,2022,9,September,Q4-2022,Thursday
ORD03924,2023-08-03,CUST0559,Customer_3924,Screen Protector,Electronics,Central,1999.0,1299.3500000000001,9,15,Standard,10,Wallet,15292.35,11704.15,3588.2,23.46,2023,8,August,Q3-2023,Thursday
ORD03925,2022-09-09,CUST0565,Customer_3925,Cooling Pad,Gadgets,West,299.0,236.21,3,10,Express,25,Debit Card,807.3,733.63,73.67,9.13,2022,9,September,Q4-2022,Friday
ORD03926,2023-07-14,CUST0187,Customer_3926,Cooling Pad,Accessories,East,199.0,119.39999999999999,2,20,Pickup,0,Debit Card,318.4,238.8,79.6,25.0,2023,7,July,Q3-2023,Friday
ORD03927,2023-11-27,CUST0550,Customer_3927,Memory Card 256GB,Electronics,South,59.99,47.392100000000006,7,20,Standard,10,Debit Card,335.94,341.74,-5.8,-1.73,2023,11,November,Q4-2023,Monday
ORD03928,2023-11-30,CUST0453,Customer_3928,External SSD 1TB,Electronics,North,499.0,389.22,2,5,Standard,10,Debit Card,948.1,788.44,159.66,16.84,2023,11,November,Q4-2023,Thursday
ORD03929,2022-03-31,CUST0471,Customer_3929,USB-C Cable,Electronics,North,199.0,121.39,6,10,Pickup,0,Debit Card,1074.6,728.34,346.26,32.22,2022,3,March,Q2-2022,Thursday
ORD03930,2023-03-22,CUST0988,Customer_3930,Memory Card 256GB,Electronics,North,19.99,14.392799999999998,8,5,Overnight,50,Wallet,151.92,165.14,-13.22,-8.7,2023,3,March,Q2-2023,Wednesday
ORD03931,2022-11-28,CUST0738,Customer_3931,Screen Protector,Electronics,West,1299.0,987.24,3,5,Standard,10,Wallet,3702.15,2971.72,730.43,19.73,2022,11,November,Q4-2022,Monday
ORD03932,2022-05-19,CUST0565,Customer_3932,USB-C Cable,Electronics,West,2499.0,1699.3200000000002,3,5,Express,25,Credit Card,7122.15,5122.96,1999.19,28.07,2022,5,May,Q2-2022,Thursday
ORD03933,2022-12-23,CUST0911,Customer_3933,External SSD 1TB,Gadgets,East,999.0,619.38,3,10,Express,25,Credit Card,2697.3,1883.14,814.16,30.18,2022,12,December,Q5-2022,Friday
ORD03934,2023-08-24,CUST0224,Customer_3934,Cooling Pad,Gadgets,South,1599.0,1231.23,1,5,Express,25,PayPal,1519.05,1256.23,262.82,17.3,2023,8,August,Q3-2023,Thursday
ORD03935,2022-10-01,CUST0154,Customer_3935,Wireless Headphones,Electronics,West,39.99,27.5931,9,20,Pickup,0,PayPal,287.93,248.34,39.59,13.75,2022,10,October,Q4-2022,Saturday
ORD03936,2022-01-19,CUST0560,Customer_3936,Bluetooth Speaker,Gadgets,Central,799.0,519.35,5,5,Express,25,PayPal,3795.25,2621.75,1173.5,30.92,2022,1,January,Q1-2022,Wednesday
ORD03937,2022-11-07,CUST0351,Customer_3937,Cooling Pad,Accessories,West,199.0,121.39,9,10,Overnight,50,Wallet,1611.9,1142.51,469.39,29.12,2022,11,November,Q4-2022,Monday
ORD03938,2022-06-03,CUST0147,Customer_3938,Phone Stand,Accessories,North,39.99,29.192700000000002,5,10,Pickup,0,Credit Card,179.96,145.96,34.0,18.89,2022,6,June,Q3-2022,Friday
ORD03939,2023-01-25,CUST0905,Customer_3939,Charger Fast,Electronics,South,499.0,304.39,7,15,Standard,10,Credit Card,2969.05,2140.73,828.32,27.9,2023,1,January,Q1-2023,Wednesday
